City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
466,Lasa,IT,2020-05-09 19:44:12,46.62,10.7,57.2,76,40,4.7,scattered clouds,0.0,0.0
467,Zabol,AF,2020-05-09 19:44:12,32.25,67.25,64.33,25,0,10.25,clear sky,0.0,0.0
468,Sinnamary,GF,2020-05-09 19:44:12,5.38,-52.95,80.76,81,97,12.24,light rain,0.0,0.0
469,Santa Helena De Goias,BR,2020-05-09 19:44:12,-17.81,-50.6,77.97,63,0,3.83,clear sky,0.0,0.0
470,Egvekinot,RU,2020-05-09 19:44:13,66.32,-179.17,31.15,96,100,12.75,overcast clouds,0.0,0.0
471,Ust-Ilimsk,RU,2020-05-09 19:44:13,58.0,102.66,46.42,86,100,11.7,light rain,0.0,0.0
472,Libertador General San Martin,AR,2020-05-09 19:44:13,-23.81,-64.79,74.86,41,0,5.32,clear sky,0.0,0.0
473,Yuryevets,RU,2020-05-09 19:44:13,57.32,43.1,49.28,97,100,10.87,overcast clouds,0.0,0.0
474,Abu Samrah,SY,2020-05-09 19:44:13,35.3,37.18,60.98,64,0,21.12,clear sky,0.0,0.0
475,Zeya,RU,2020-05-09 19:44:14,53.75,127.27,39.16,70,100,5.21,overcast clouds,0.0,0.0
476,Samarai,PG,2020-05-09 19:44:14,-10.62,150.67,79.77,81,99,15.39,overcast clouds,0.0,0.0
477,Soe,ID,2020-05-09 19:44:14,-9.86,124.28,63.91,100,29,3.4,scattered clouds,0.0,0.0
478,Ust-Omchug,RU,2020-05-09 19:44:14,61.15,149.63,21.69,95,86,6.15,overcast clouds,0.0,0.0
479,Vao,NC,2020-05-09 19:44:14,-22.67,167.48,72.09,75,6,14.03,clear sky,0.0,0.0
480,Nikel,RU,2020-05-09 19:44:14,69.41,30.22,33.8,74,20,5.82,few clouds,0.0,0.0
481,Laishevo,RU,2020-05-09 19:44:15,55.4,49.55,66.2,37,97,11.18,overcast clouds,0.0,0.0
482,Bandipur,NP,2020-05-09 19:44:15,27.93,84.42,65.95,55,0,3.56,clear sky,0.0,0.0
483,Atasu,KZ,2020-05-09 19:44:15,48.68,71.64,56.68,61,76,4.0,broken clouds,0.0,0.0
484,Bonnyville,CA,2020-05-09 19:41:40,54.27,-110.73,42.8,56,90,12.75,overcast clouds,0.0,0.0
485,Skibotn,NO,2020-05-09 19:44:15,69.39,20.27,33.8,59,20,19.46,few clouds,0.0,0.0
486,Ola,RU,2020-05-09 19:44:16,59.58,151.28,34.75,81,42,8.63,scattered clouds,0.0,0.0
487,Vostok,RU,2020-05-09 19:44:16,46.49,135.88,45.03,96,100,3.27,light rain,0.0,0.0
488,Mwandiga,TZ,2020-05-09 19:44:16,-4.83,29.66,75.2,83,75,3.4,broken clouds,0.0,0.0
489,Bantry,IE,2020-05-09 19:44:16,51.68,-9.45,64.4,63,20,1.12,few clouds,0.0,0.0
490,Cortez,US,2020-05-09 19:44:16,37.35,-108.59,75.2,8,1,8.05,clear sky,0.0,0.0
491,Verkhoyansk,RU,2020-05-09 19:44:17,67.54,133.38,26.74,95,100,1.59,overcast clouds,0.0,0.0
492,Puksoozero,RU,2020-05-09 19:44:17,62.59,40.61,43.48,84,57,3.6,broken clouds,0.0,0.0
493,Torva,EE,2020-05-09 19:44:17,58.0,25.93,50.0,53,94,3.36,overcast clouds,0.0,0.0
494,Sechura,PE,2020-05-09 19:44:17,-5.56,-80.82,80.64,59,54,13.47,broken clouds,0.0,0.0
495,Vagur,FO,2020-05-09 19:44:18,61.47,-6.81,35.1,80,66,28.07,broken clouds,0.0,0.0
496,Sept-Iles,CA,2020-05-09 19:44:18,50.2,-66.38,42.8,56,75,10.29,broken clouds,0.0,0.0
497,Korla,CN,2020-05-09 19:44:18,41.76,86.15,66.24,25,37,5.46,scattered clouds,0.0,0.0
498,Batagay,RU,2020-05-09 19:44:18,67.63,134.63,26.96,97,99,2.37,overcast clouds,0.0,0.0
499,Leirvik,NO,2020-05-09 19:44:18,59.78,5.5,41.0,89,100,7.0,light rain,0.0,0.0
500,Kupang,ID,2020-05-09 19:44:19,-10.17,123.58,77.23,80,12,10.92,few clouds,0.0,0.0
501,Frederikshavn,DK,2020-05-09 19:44:19,57.44,10.54,51.01,72,34,9.73,scattered clouds,0.0,0.0
502,Chimbote,PE,2020-05-09 19:44:19,-9.09,-78.58,72.37,74,61,11.01,broken clouds,0.0,0.0
503,Two Hills,CA,2020-05-09 19:44:19,53.72,-111.75,45.7,58,100,11.92,overcast clouds,0.0,0.0
504,Mnogovershinnyy,RU,2020-05-09 19:44:20,53.94,139.92,29.93,95,0,4.32,clear sky,0.0,0.0
505,Daru,PG,2020-05-09 19:44:20,-9.08,143.21,80.13,85,99,14.09,light rain,0.0,0.0
506,Sale,MA,2020-05-09 19:44:20,34.04,-6.82,66.2,72,75,5.82,broken clouds,0.0,0.0
507,Roald,NO,2020-05-09 19:44:20,62.58,6.13,37.99,81,99,14.99,light snow,0.0,0.0
508,Znamenskoye,RU,2020-05-09 19:44:20,57.13,73.83,59.65,50,0,4.54,clear sky,0.0,0.0
509,Noumea,NC,2020-05-09 19:44:21,-22.28,166.46,70.0,93,75,2.24,broken clouds,0.0,0.0
510,Kurilsk,RU,2020-05-09 19:44:21,45.23,147.88,40.64,80,100,1.99,overcast clouds,0.0,0.0
511,Lavrentiya,RU,2020-05-09 19:44:22,65.58,-171.0,35.44,90,100,10.8,overcast clouds,0.0,0.0
512,Singkang,MY,2020-05-09 19:44:22,2.1,102.8,80.6,88,20,2.24,few clouds,0.0,0.0
513,Vaitape,PF,2020-05-09 19:44:22,-16.52,-151.75,82.56,80,31,18.28,scattered clouds,0.0,0.0
514,Roma,US,2020-05-09 19:44:04,43.21,-75.46,35.6,51,90,19.46,light snow,0.0,0.0
515,Martapura,ID,2020-05-09 19:44:22,-3.42,114.85,77.0,100,90,4.7,overcast clouds,0.0,0.0
516,Makokou,GA,2020-05-09 19:44:23,0.57,12.86,73.09,89,96,1.01,light rain,0.0,0.0
517,Emporia,US,2020-05-09 19:44:23,38.4,-96.18,57.2,35,75,9.78,broken clouds,0.0,0.0
518,Xining,CN,2020-05-09 19:44:23,36.62,101.77,41.79,62,27,3.85,scattered clouds,0.0,0.0
519,Petrovac,RS,2020-05-09 19:44:23,44.38,21.42,60.01,66,8,3.89,clear sky,0.0,0.0
520,Port Moresby,PG,2020-05-09 19:44:23,-9.44,147.18,77.0,94,75,5.82,broken clouds,0.0,0.0
521,Imbituba,BR,2020-05-09 19:40:54,-28.24,-48.67,73.4,56,0,16.11,clear sky,0.0,0.0
522,San Lawrenz,MT,2020-05-09 19:44:24,36.06,14.2,64.0,88,99,13.87,overcast clouds,0.0,0.0
523,Morant Bay,JM,2020-05-09 19:44:24,17.88,-76.41,87.8,66,20,31.09,few clouds,0.0,0.0
524,Port Augusta,AU,2020-05-09 19:44:24,-32.5,137.77,42.8,93,0,6.93,clear sky,0.0,0.0
525,Moerai,PF,2020-05-09 19:44:24,-22.43,-151.33,77.09,70,0,6.8,clear sky,0.0,0.0
526,Henties Bay,NA,2020-05-09 19:44:24,-22.12,14.28,69.82,52,0,9.64,clear sky,0.0,0.0
527,Posse,BR,2020-05-09 19:44:24,-14.09,-46.37,70.14,78,99,8.05,overcast clouds,0.0,0.0
528,Coihaique,CL,2020-05-09 19:44:25,-45.58,-72.07,48.2,81,75,4.7,light intensity shower rain,0.0,0.0
529,Kendari,ID,2020-05-09 19:44:25,-3.94,122.5,72.68,92,100,4.07,overcast clouds,0.0,0.0
530,Selikhino,RU,2020-05-09 19:44:25,50.37,137.5,43.75,65,100,6.2,overcast clouds,0.0,0.0
531,Aspindza,GE,2020-05-09 19:44:25,41.57,43.25,45.34,81,100,2.66,overcast clouds,0.0,0.0
532,Havoysund,NO,2020-05-09 19:44:25,71.0,24.66,33.8,59,93,13.87,overcast clouds,0.0,0.0
533,Phonhong,LA,2020-05-09 19:44:26,18.5,102.42,76.08,90,100,3.06,light rain,0.0,0.0
534,Agirish,RU,2020-05-09 19:44:26,61.92,63.02,59.4,54,49,6.53,scattered clouds,0.0,0.0
535,Araripe,BR,2020-05-09 19:44:26,-7.21,-40.05,73.83,80,27,6.31,scattered clouds,0.0,0.0
536,Venado,MX,2020-05-09 19:44:26,22.93,-101.08,73.94,43,41,8.21,light rain,0.0,0.0
537,Champerico,GT,2020-05-09 19:44:26,14.3,-91.92,93.2,52,40,6.93,scattered clouds,0.0,0.0
538,Ikskile,LV,2020-05-09 19:44:27,56.83,24.5,48.99,81,0,6.93,clear sky,0.0,0.0
539,Qasigiannguit,GL,2020-05-09 19:44:27,68.82,-51.19,33.8,74,75,4.7,broken clouds,0.0,0.0
540,Saint-Augustin,CA,2020-05-09 19:44:27,51.23,-58.65,37.72,82,96,10.22,overcast clouds,0.0,0.0
541,Kassala,SD,2020-05-09 19:44:27,15.45,36.4,88.29,15,97,5.99,overcast clouds,0.0,0.0
542,Mumford,GH,2020-05-09 19:44:27,5.26,-0.76,82.4,85,5,12.86,clear sky,0.0,0.0
543,Moshi,TZ,2020-05-09 19:44:27,-3.35,37.33,69.8,94,75,2.08,broken clouds,0.0,0.0
544,Gravdal,NO,2020-05-09 19:44:28,68.12,13.5,33.71,81,80,11.21,broken clouds,0.0,0.0
545,Dolores,AR,2020-05-09 19:44:28,-36.31,-57.68,62.49,63,0,9.35,clear sky,0.0,0.0
546,Luwuk,ID,2020-05-09 19:44:28,-0.95,122.79,78.8,82,100,6.93,light rain,0.0,0.0
547,Zhigansk,RU,2020-05-09 19:44:28,66.77,123.37,12.61,96,29,8.34,scattered clouds,0.0,0.0
548,Sao Joao Da Barra,BR,2020-05-09 19:44:28,-21.64,-41.05,77.0,57,40,11.41,scattered clouds,0.0,0.0
549,Leningradskiy,RU,2020-05-09 19:44:28,69.38,178.42,24.08,96,100,6.91,overcast clouds,0.0,0.0
550,Cherskiy,RU,2020-05-09 19:44:29,68.75,161.3,38.1,76,100,7.52,overcast clouds,0.0,0.0
551,Asheville,US,2020-05-09 19:44:29,35.6,-82.55,55.4,30,1,11.41,clear sky,0.0,0.0
552,Fort Nelson,CA,2020-05-09 19:44:29,58.81,-122.7,53.6,32,40,8.05,scattered clouds,0.0,0.0
553,Youhao,CN,2020-05-09 19:44:29,47.87,128.83,44.33,90,84,2.53,broken clouds,0.0,0.0
554,Padang,ID,2020-05-09 19:44:29,-0.95,100.35,79.0,72,89,3.56,overcast clouds,0.0,0.0
555,La Serena,CL,2020-05-09 19:44:30,-29.91,-71.25,57.2,82,90,8.05,overcast clouds,0.0,0.0
556,Changping,CN,2020-05-09 19:44:30,40.22,116.22,68.0,93,0,2.24,mist,0.0,0.0
557,Hamilton,US,2020-05-09 19:41:45,39.18,-84.53,55.99,30,1,4.7,clear sky,0.0,0.0
558,La Libertad,EC,2020-05-09 19:44:30,-2.23,-80.9,82.4,69,24,4.7,few clouds,0.0,0.0
559,Afonso Claudio,BR,2020-05-09 19:44:31,-20.07,-41.12,64.22,81,67,3.36,broken clouds,0.0,0.0
560,San Cristobal,VE,2020-05-09 19:44:31,7.77,-72.22,84.2,54,75,26.4,broken clouds,0.0,0.0
561,Latung,PH,2020-05-09 19:44:31,5.5,120.88,84.27,74,100,4.74,overcast clouds,0.0,0.0
562,Zhuhai,CN,2020-05-09 19:44:31,22.28,113.57,86.0,88,40,12.75,scattered clouds,0.0,0.0
563,Amantea,IT,2020-05-09 19:44:31,39.13,16.07,61.0,77,71,4.7,broken clouds,0.0,0.0
564,Mount Isa,AU,2020-05-09 19:44:32,-20.73,139.5,68.0,28,3,10.29,clear sky,0.0,0.0
565,Pueblo Nuevo,MX,2020-05-09 19:44:32,23.38,-105.38,83.16,15,0,10.33,clear sky,0.0,0.0
566,Poya,NC,2020-05-09 19:44:32,-21.35,165.15,69.49,80,31,3.0,scattered clouds,0.0,0.0
567,Novobelokatay,RU,2020-05-09 19:44:32,55.71,58.95,60.94,51,86,7.74,overcast clouds,0.0,0.0
568,Srednekolymsk,RU,2020-05-09 19:44:32,67.45,153.68,30.56,96,96,10.45,overcast clouds,0.0,0.0
569,Toamasina,MG,2020-05-09 19:44:32,-18.17,49.38,71.6,94,40,2.24,shower rain,0.0,0.0
570,Pestovo,RU,2020-05-09 19:44:33,58.59,35.8,45.66,81,4,4.59,clear sky,0.0,0.0
571,Rio Grande,BR,2020-05-09 19:40:34,-32.03,-52.1,73.4,46,9,12.75,clear sky,0.0,0.0
572,Mayor Pablo Lagerenza,PY,2020-05-09 19:44:33,-19.93,-60.77,85.98,37,0,11.43,clear sky,0.0,0.0
573,Chulman,RU,2020-05-09 19:44:33,56.85,124.91,24.82,95,2,1.52,clear sky,0.0,0.0
